date,type,amount,category,description
2024-05-21 14:00:00,withdrawal,158.11,healthcare,Transaction 3398
2024-05-21 15:00:00,withdrawal,236.09,groceries,Transaction 3399
2024-05-21 16:00:00,purchase,213.21,transport,Transaction 3400
2024-05-21 17:00:00,refund,290.84,entertainment,Transaction 3401
2024-05-21 18:00:00,withdrawal,200.04,utilities,Transaction 3402
2024-05-21 19:00:00,withdrawal,56.48,healthcare,Transaction 3403
2024-05-21 20:00:00,withdrawal,457.65,utilities,Transaction 3404
2024-05-21 21:00:00,purchase,102.06,utilities,Transaction 3405
2024-05-21 22:00:00,withdrawal,290.96,groceries,Transaction 3406
2024-05-21 23:00:00,withdrawal,493.38,transport,Transaction 3407
2024-05-22 00:00:00,purchase,175.66,utilities,Transaction 3408
2024-05-22 01:00:00,withdrawal,479.55,groceries,Transaction 3409
2024-05-22 02:00:00,withdrawal,301.94,entertainment,Transaction 3410
2024-05-22 03:00:00,withdrawal,10.73,transport,Transaction 3411
2024-05-22 04:00:00,refund,299.93,transport,Transaction 3412
2024-05-22 05:00:00,purchase,422.14,transport,Transaction 3413
2024-05-22 06:00:00,refund,27.3,entertainment,Transaction 3414
2024-05-22 07:00:00,refund,266.79,utilities,Transaction 3415
2024-05-22 08:00:00,refund,490.83,groceries,Transaction 3416
2024-05-22 09:00:00,purchase,340.69,utilities,Transaction 3417
2024-05-22 10:00:00,purchase,254.69,utilities,Transaction 3418
2024-05-22 11:00:00,refund,356.06,groceries,Transaction 3419
2024-05-22 12:00:00,refund,496.16,healthcare,Transaction 3420
2024-05-22 13:00:00,purchase,260.37,healthcare,Transaction 3421
2024-05-22 14:00:00,purchase,157.83,groceries,Transaction 3422
2024-05-22 15:00:00,refund,101.67,healthcare,Transaction 3423
2024-05-22 16:00:00,withdrawal,262.39,transport,Transaction 3424
2024-05-22 17:00:00,withdrawal,35.37,utilities,Transaction 3425
2024-05-22 18:00:00,refund,133.01,groceries,Transaction 3426
2024-05-22 19:00:00,purchase,463.05,entertainment,Transaction 3427
2024-05-22 20:00:00,withdrawal,462.37,transport,Transaction 3428
2024-05-22 21:00:00,purchase,31.84,groceries,Transaction 3429
2024-05-22 22:00:00,withdrawal,331.82,groceries,Transaction 3430
2024-05-22 23:00:00,purchase,382.04,entertainment,Transaction 3431
2024-05-23 00:00:00,withdrawal,429.09,entertainment,Transaction 3432
2024-05-23 01:00:00,purchase,63.48,entertainment,Transaction 3433
2024-05-23 02:00:00,refund,150.41,transport,Transaction 3434
2024-05-23 03:00:00,refund,114.75,entertainment,Transaction 3435
2024-05-23 04:00:00,purchase,236.12,utilities,Transaction 3436
2024-05-23 05:00:00,purchase,11.88,groceries,Transaction 3437
2024-05-23 06:00:00,withdrawal,254.74,healthcare,Transaction 3438
2024-05-23 07:00:00,refund,69.89,transport,Transaction 3439
2024-05-23 08:00:00,purchase,59.21,healthcare,Transaction 3440
2024-05-23 09:00:00,refund,434.45,entertainment,Transaction 3441
2024-05-23 10:00:00,refund,421.05,healthcare,Transaction 3442
2024-05-23 11:00:00,purchase,344.06,healthcare,Transaction 3443
2024-05-23 12:00:00,purchase,343.17,transport,Transaction 3444
2024-05-23 13:00:00,purchase,475.35,groceries,Transaction 3445
2024-05-23 14:00:00,purchase,275.48,healthcare,Transaction 3446
2024-05-23 15:00:00,purchase,124.9,transport,Transaction 3447
2024-05-23 16:00:00,purchase,304.57,transport,Transaction 3448
2024-05-23 17:00:00,refund,320.2,transport,Transaction 3449
2024-05-23 18:00:00,withdrawal,159.22,groceries,Transaction 3450
2024-05-23 19:00:00,withdrawal,432.76,transport,Transaction 3451
2024-05-23 20:00:00,refund,429.0,groceries,Transaction 3452
2024-05-23 21:00:00,refund,71.03,entertainment,Transaction 3453
2024-05-23 22:00:00,refund,345.01,utilities,Transaction 3454
2024-05-23 23:00:00,withdrawal,376.11,groceries,Transaction 3455
2024-05-24 00:00:00,refund,466.05,entertainment,Transaction 3456
2024-05-24 01:00:00,refund,341.6,groceries,Transaction 3457
2024-05-24 02:00:00,purchase,117.26,groceries,Transaction 3458
2024-05-24 03:00:00,purchase,388.96,transport,Transaction 3459
2024-05-24 04:00:00,refund,420.66,groceries,Transaction 3460
2024-05-24 05:00:00,purchase,332.46,utilities,Transaction 3461
2024-05-24 06:00:00,refund,61.25,groceries,Transaction 3462
2024-05-24 07:00:00,purchase,214.54,utilities,Transaction 3463
2024-05-24 08:00:00,withdrawal,286.77,transport,Transaction 3464
2024-05-24 09:00:00,purchase,463.65,utilities,Transaction 3465
2024-05-24 10:00:00,withdrawal,351.17,groceries,Transaction 3466
2024-05-24 11:00:00,refund,493.03,groceries,Transaction 3467
2024-05-24 12:00:00,withdrawal,249.34,groceries,Transaction 3468
2024-05-24 13:00:00,withdrawal,470.21,transport,Transaction 3469
2024-05-24 14:00:00,purchase,420.91,healthcare,Transaction 3470
2024-05-24 15:00:00,refund,29.56,groceries,Transaction 3471
2024-05-24 16:00:00,withdrawal,288.05,transport,Transaction 3472
2024-05-24 17:00:00,purchase,8.07,groceries,Transaction 3473
2024-05-24 18:00:00,refund,258.97,healthcare,Transaction 3474
2024-05-24 19:00:00,purchase,199.83,healthcare,Transaction 3475
2024-05-24 20:00:00,withdrawal,218.71,entertainment,Transaction 3476
2024-05-24 21:00:00,withdrawal,124.06,groceries,Transaction 3477
2024-05-24 22:00:00,refund,406.94,utilities,Transaction 3478
2024-05-24 23:00:00,withdrawal,192.56,transport,Transaction 3479
2024-05-25 00:00:00,purchase,167.75,utilities,Transaction 3480
2024-05-25 01:00:00,withdrawal,19.59,transport,Transaction 3481
2024-05-25 02:00:00,refund,259.72,entertainment,Transaction 3482
2024-05-25 03:00:00,purchase,432.85,utilities,Transaction 3483
2024-05-25 04:00:00,refund,151.57,transport,Transaction 3484
2024-05-25 05:00:00,refund,247.5,utilities,Transaction 3485
2024-05-25 06:00:00,withdrawal,455.7,transport,Transaction 3486
2024-05-25 07:00:00,withdrawal,57.7,healthcare,Transaction 3487
2024-05-25 08:00:00,purchase,269.19,transport,Transaction 3488
2024-05-25 09:00:00,refund,225.03,groceries,Transaction 3489
2024-05-25 10:00:00,refund,300.39,transport,Transaction 3490
2024-05-25 11:00:00,withdrawal,401.22,transport,Transaction 3491
2024-05-25 12:00:00,refund,390.09,groceries,Transaction 3492
2024-05-25 13:00:00,purchase,202.95,entertainment,Transaction 3493
2024-05-25 14:00:00,purchase,351.96,entertainment,Transaction 3494
2024-05-25 15:00:00,withdrawal,445.51,transport,Transaction 3495
2024-05-25 16:00:00,withdrawal,373.83,groceries,Transaction 3496
2024-05-25 17:00:00,purchase,456.66,groceries,Transaction 3497
2024-05-25 18:00:00,withdrawal,230.25,utilities,Transaction 3498
2024-05-25 19:00:00,withdrawal,377.85,transport,Transaction 3499
2024-05-25 20:00:00,refund,236.42,entertainment,Transaction 3500
2024-05-25 21:00:00,refund,495.48,utilities,Transaction 3501
2024-05-25 22:00:00,refund,261.23,utilities,Transaction 3502
2024-05-25 23:00:00,refund,48.53,groceries,Transaction 3503
2024-05-26 00:00:00,refund,40.75,transport,Transaction 3504
2024-05-26 01:00:00,withdrawal,238.02,transport,Transaction 3505
2024-05-26 02:00:00,purchase,55.87,entertainment,Transaction 3506
2024-05-26 03:00:00,refund,260.92,entertainment,Transaction 3507
2024-05-26 04:00:00,withdrawal,137.35,entertainment,Transaction 3508
2024-05-26 05:00:00,purchase,211.3,utilities,Transaction 3509
2024-05-26 06:00:00,refund,281.76,utilities,Transaction 3510
2024-05-26 07:00:00,refund,360.47,transport,Transaction 3511
2024-05-26 08:00:00,purchase,305.53,utilities,Transaction 3512
2024-05-26 09:00:00,refund,481.61,entertainment,Transaction 3513
2024-05-26 10:00:00,withdrawal,450.61,entertainment,Transaction 3514
2024-05-26 11:00:00,withdrawal,80.17,transport,Transaction 3515
2024-05-26 12:00:00,withdrawal,300.9,utilities,Transaction 3516
2024-05-26 13:00:00,withdrawal,259.65,transport,Transaction 3517
2024-05-26 14:00:00,purchase,241.7,entertainment,Transaction 3518
2024-05-26 15:00:00,purchase,264.49,utilities,Transaction 3519
2024-05-26 16:00:00,refund,32.29,groceries,Transaction 3520
2024-05-26 17:00:00,refund,44.13,utilities,Transaction 3521
2024-05-26 18:00:00,purchase,106.36,healthcare,Transaction 3522
2024-05-26 19:00:00,purchase,425.84,entertainment,Transaction 3523
2024-05-26 20:00:00,purchase,425.83,utilities,Transaction 3524
2024-05-26 21:00:00,purchase,499.84,groceries,Transaction 3525
2024-05-26 22:00:00,refund,435.82,entertainment,Transaction 3526
2024-05-26 23:00:00,refund,409.25,healthcare,Transaction 3527
2024-05-27 00:00:00,refund,261.25,groceries,Transaction 3528
2024-05-27 01:00:00,refund,271.08,utilities,Transaction 3529
2024-05-27 02:00:00,withdrawal,448.2,entertainment,Transaction 3530
2024-05-27 03:00:00,purchase,88.17,utilities,Transaction 3531
2024-05-27 04:00:00,purchase,357.96,groceries,Transaction 3532
2024-05-27 05:00:00,withdrawal,159.07,utilities,Transaction 3533
2024-05-27 06:00:00,purchase,66.51,transport,Transaction 3534
2024-05-27 07:00:00,purchase,243.61,groceries,Transaction 3535
2024-05-27 08:00:00,withdrawal,204.93,healthcare,Transaction 3536
2024-05-27 09:00:00,purchase,383.0,utilities,Transaction 3537
2024-05-27 10:00:00,withdrawal,298.11,entertainment,Transaction 3538
2024-05-27 11:00:00,withdrawal,122.47,healthcare,Transaction 3539
2024-05-27 12:00:00,purchase,460.65,entertainment,Transaction 3540
2024-05-27 13:00:00,purchase,488.62,utilities,Transaction 3541
2024-05-27 14:00:00,refund,178.09,groceries,Transaction 3542
2024-05-27 15:00:00,refund,141.2,transport,Transaction 3543
2024-05-27 16:00:00,refund,162.77,entertainment,Transaction 3544
2024-05-27 17:00:00,purchase,37.36,healthcare,Transaction 3545
2024-05-27 18:00:00,refund,187.44,groceries,Transaction 3546
2024-05-27 19:00:00,refund,320.71,entertainment,Transaction 3547
2024-05-27 20:00:00,withdrawal,474.02,transport,Transaction 3548
2024-05-27 21:00:00,purchase,304.28,transport,Transaction 3549
2024-05-27 22:00:00,refund,390.11,healthcare,Transaction 3550
2024-05-27 23:00:00,refund,233.2,healthcare,Transaction 3551
2024-05-28 00:00:00,purchase,58.46,healthcare,Transaction 3552
2024-05-28 01:00:00,purchase,17.15,entertainment,Transaction 3553
2024-05-28 02:00:00,withdrawal,421.04,healthcare,Transaction 3554
2024-05-28 03:00:00,refund,404.99,entertainment,Transaction 3555
2024-05-28 04:00:00,refund,99.33,healthcare,Transaction 3556
2024-05-28 05:00:00,withdrawal,291.07,utilities,Transaction 3557
2024-05-28 06:00:00,refund,392.09,transport,Transaction 3558
2024-05-28 07:00:00,withdrawal,25.2,groceries,Transaction 3559
2024-05-28 08:00:00,refund,18.43,entertainment,Transaction 3560
2024-05-28 09:00:00,withdrawal,461.18,transport,Transaction 3561
2024-05-28 10:00:00,purchase,30.12,utilities,Transaction 3562
2024-05-28 11:00:00,purchase,346.58,utilities,Transaction 3563
2024-05-28 12:00:00,withdrawal,380.38,healthcare,Transaction 3564
2024-05-28 13:00:00,purchase,401.13,entertainment,Transaction 3565
2024-05-28 14:00:00,purchase,413.54,transport,Transaction 3566
2024-05-28 15:00:00,withdrawal,286.53,utilities,Transaction 3567
2024-05-28 16:00:00,withdrawal,351.11,entertainment,Transaction 3568
2024-05-28 17:00:00,refund,479.1,groceries,Transaction 3569
2024-05-28 18:00:00,withdrawal,493.95,healthcare,Transaction 3570
2024-05-28 19:00:00,purchase,331.03,healthcare,Transaction 3571
2024-05-28 20:00:00,withdrawal,36.46,entertainment,Transaction 3572
2024-05-28 21:00:00,purchase,200.9,utilities,Transaction 3573
2024-05-28 22:00:00,purchase,259.36,entertainment,Transaction 3574
2024-05-28 23:00:00,refund,209.08,groceries,Transaction 3575
2024-05-29 00:00:00,withdrawal,381.24,entertainment,Transaction 3576
2024-05-29 01:00:00,purchase,104.04,groceries,Transaction 3577
2024-05-29 02:00:00,withdrawal,281.87,healthcare,Transaction 3578
2024-05-29 03:00:00,withdrawal,476.82,utilities,Transaction 3579
2024-05-29 04:00:00,withdrawal,430.46,healthcare,Transaction 3580
2024-05-29 05:00:00,refund,60.22,transport,Transaction 3581
2024-05-29 06:00:00,withdrawal,495.15,healthcare,Transaction 3582
2024-05-29 07:00:00,refund,256.34,groceries,Transaction 3583
2024-05-29 08:00:00,withdrawal,185.59,healthcare,Transaction 3584
2024-05-29 09:00:00,withdrawal,339.55,healthcare,Transaction 3585
2024-05-29 10:00:00,purchase,275.57,transport,Transaction 3586
2024-05-29 11:00:00,purchase,208.34,entertainment,Transaction 3587
2024-05-29 12:00:00,refund,248.66,entertainment,Transaction 3588
2024-05-29 13:00:00,refund,199.87,transport,Transaction 3589
2024-05-29 14:00:00,withdrawal,391.05,utilities,Transaction 3590
2024-05-29 15:00:00,refund,473.17,groceries,Transaction 3591
2024-05-29 16:00:00,withdrawal,381.11,healthcare,Transaction 3592
2024-05-29 17:00:00,withdrawal,412.96,groceries,Transaction 3593
2024-05-29 18:00:00,withdrawal,426.72,utilities,Transaction 3594
2024-05-29 19:00:00,purchase,74.54,entertainment,Transaction 3595
2024-05-29 20:00:00,purchase,53.82,entertainment,Transaction 3596
2024-05-29 21:00:00,refund,415.55,healthcare,Transaction 3597
2024-05-29 22:00:00,purchase,198.03,utilities,Transaction 3598
2024-05-29 23:00:00,refund,309.95,groceries,Transaction 3599
2024-05-30 00:00:00,refund,85.36,transport,Transaction 3600
2024-05-30 01:00:00,refund,208.88,transport,Transaction 3601
2024-05-30 02:00:00,purchase,319.91,entertainment,Transaction 3602
2024-05-30 03:00:00,purchase,143.24,entertainment,Transaction 3603
2024-05-30 04:00:00,purchase,168.53,groceries,Transaction 3604
2024-05-30 05:00:00,withdrawal,413.21,groceries,Transaction 3605
2024-05-30 06:00:00,refund,311.81,transport,Transaction 3606
2024-05-30 07:00:00,withdrawal,154.67,entertainment,Transaction 3607
2024-05-30 08:00:00,refund,225.33,groceries,Transaction 3608
2024-05-30 09:00:00,purchase,185.73,groceries,Transaction 3609
2024-05-30 10:00:00,purchase,154.94,healthcare,Transaction 3610
2024-05-30 11:00:00,purchase,17.49,transport,Transaction 3611
2024-05-30 12:00:00,purchase,487.71,groceries,Transaction 3612
2024-05-30 13:00:00,withdrawal,82.61,utilities,Transaction 3613
2024-05-30 14:00:00,purchase,206.22,groceries,Transaction 3614
2024-05-30 15:00:00,withdrawal,410.86,entertainment,Transaction 3615
2024-05-30 16:00:00,refund,137.08,entertainment,Transaction 3616
2024-05-30 17:00:00,withdrawal,451.04,utilities,Transaction 3617
2024-05-30 18:00:00,refund,48.13,groceries,Transaction 3618
2024-05-30 19:00:00,purchase,45.72,transport,Transaction 3619
2024-05-30 20:00:00,refund,18.5,utilities,Transaction 3620
2024-05-30 21:00:00,purchase,134.49,groceries,Transaction 3621
2024-05-30 22:00:00,withdrawal,377.27,healthcare,Transaction 3622
2024-05-30 23:00:00,withdrawal,413.22,entertainment,Transaction 3623
2024-05-31 00:00:00,refund,278.09,groceries,Transaction 3624
2024-05-31 01:00:00,refund,499.71,entertainment,Transaction 3625
2024-05-31 02:00:00,purchase,192.86,transport,Transaction 3626
2024-05-31 03:00:00,withdrawal,106.52,entertainment,Transaction 3627
2024-05-31 04:00:00,refund,325.85,entertainment,Transaction 3628
2024-05-31 05:00:00,purchase,433.47,groceries,Transaction 3629
2024-05-31 06:00:00,purchase,24.77,transport,Transaction 3630
2024-05-31 07:00:00,refund,103.62,entertainment,Transaction 3631
2024-05-31 08:00:00,purchase,3.09,healthcare,Transaction 3632
2024-05-31 09:00:00,refund,403.2,transport,Transaction 3633
2024-05-31 10:00:00,withdrawal,116.77,groceries,Transaction 3634
2024-05-31 11:00:00,refund,343.06,entertainment,Transaction 3635
2024-05-31 12:00:00,refund,222.48,entertainment,Transaction 3636
2024-05-31 13:00:00,withdrawal,315.26,healthcare,Transaction 3637
2024-05-31 14:00:00,purchase,229.9,groceries,Transaction 3638
2024-05-31 15:00:00,withdrawal,213.41,entertainment,Transaction 3639
2024-05-31 16:00:00,purchase,469.89,healthcare,Transaction 3640
2024-05-31 17:00:00,purchase,46.69,utilities,Transaction 3641
2024-05-31 18:00:00,refund,248.4,entertainment,Transaction 3642
2024-05-31 19:00:00,purchase,435.39,entertainment,Transaction 3643
2024-05-31 20:00:00,purchase,6.77,entertainment,Transaction 3644
2024-05-31 21:00:00,refund,412.28,healthcare,Transaction 3645
2024-05-31 22:00:00,purchase,392.95,entertainment,Transaction 3646
2024-05-31 23:00:00,purchase,5.09,groceries,Transaction 3647
2024-06-01 00:00:00,refund,110.61,healthcare,Transaction 3648
2024-06-01 01:00:00,withdrawal,412.37,entertainment,Transaction 3649
2024-06-01 02:00:00,purchase,110.42,transport,Transaction 3650
2024-06-01 03:00:00,purchase,406.4,utilities,Transaction 3651
2024-06-01 04:00:00,refund,204.96,utilities,Transaction 3652
2024-06-01 05:00:00,purchase,177.31,transport,Transaction 3653
2024-06-01 06:00:00,withdrawal,142.95,entertainment,Transaction 3654
2024-06-01 07:00:00,purchase,118.75,transport,Transaction 3655
2024-06-01 08:00:00,refund,78.29,entertainment,Transaction 3656
2024-06-01 09:00:00,withdrawal,215.07,transport,Transaction 3657
2024-06-01 10:00:00,withdrawal,373.77,transport,Transaction 3658
2024-06-01 11:00:00,withdrawal,91.62,groceries,Transaction 3659
2024-06-01 12:00:00,purchase,331.24,entertainment,Transaction 3660
2024-06-01 13:00:00,refund,194.47,healthcare,Transaction 3661
2024-06-01 14:00:00,withdrawal,474.03,healthcare,Transaction 3662
2024-06-01 15:00:00,purchase,107.33,groceries,Transaction 3663
2024-06-01 16:00:00,refund,223.73,groceries,Transaction 3664
2024-06-01 17:00:00,withdrawal,482.14,utilities,Transaction 3665
2024-06-01 18:00:00,refund,68.69,entertainment,Transaction 3666
2024-06-01 19:00:00,refund,64.82,utilities,Transaction 3667
2024-06-01 20:00:00,withdrawal,446.33,entertainment,Transaction 3668
2024-06-01 21:00:00,purchase,123.89,healthcare,Transaction 3669
2024-06-01 22:00:00,purchase,53.99,healthcare,Transaction 3670
2024-06-01 23:00:00,withdrawal,392.0,groceries,Transaction 3671
2024-06-02 00:00:00,withdrawal,144.54,utilities,Transaction 3672
2024-06-02 01:00:00,refund,102.95,transport,Transaction 3673
2024-06-02 02:00:00,withdrawal,10.38,utilities,Transaction 3674
2024-06-02 03:00:00,refund,188.22,utilities,Transaction 3675
